"Customer Name","MW-BETHESDA HOSPITAL"
"Account Number","0490067501"
"Recorder ID","104804722"
"Service Address1",""
"Service Address2",""
CityStateZip,"","OH",""

"DATE","TIME","kWh","kQh"
"060307","2400","457.92","530.28"
"060407","0015","452.52","527.04"
"060407","0030","453.6","527.04"
"060407","0045","451.44","524.88"
"060407","0100","451.44","525.96"
"060407","0115","447.12","522.72"
"060407","0130","443.88","521.64"
"060407","0145","446.04","524.88"
"060407","0200","444.96","524.88"
"060407","0215","440.64","519.48"
"060407","0230","440.64","516.24"
"060407","0245","439.56","517.32"
"060407","0300","439.56","514.08"
"060407","0315","442.8","518.4"
"060407","0330","440.64","514.08"
"060407","0345","441.72","513"
"060407","0400","444.96","517.32"
"060407","0415","440.64","514.08"
"060407","0430","443.88","516.24"
"060407","0445","439.56","509.76"
"060407","0500","439.56","510.84"
"060407","0515","439.56","509.76"
"060407","0530","442.8","511.92"
"060407","0545","442.8","513"
"060407","0600","446.04","518.4"
"060407","0615","454.68","521.64"
"060407","0630","459","519.48"
"060407","0645","454.68","516.24"
"060407","0700","457.92","522.72"
"060407","0715","468.72","532.44"
"060407","0730","476.28","537.84"
"060407","0745","489.24","546.48"
"060407","0800","495.72","548.64"
"060407","0815","505.44","552.96"
"060407","0830","514.08","570.24"
"060407","0845","523.8","577.8"
"060407","0900","531.36","584.28"
"060407","0915","535.68","587.52"
"060407","0930","538.92","588.6"
"060407","0945","537.84","587.52"
"060407","1000","541.08","588.6"
"060407","1015","541.08","589.68"
"060407","1030","546.48","592.92"
"060407","1045","544.32","590.76"
"060407","1100","551.88","597.24"
"060407","1115","549.72","595.08"
"060407","1130","556.2","601.56"
"060407","1145","554.04","599.4"
"060407","1200","554.04","599.4"
"060407","1215","556.2","602.64"
"060407","1230","556.2","603.72"
"060407","1245","559.44","604.8"
"060407","1300","554.04","597.24"
"060407","1315","554.04","599.4"
"060407","1330","560.52","609.12"
"060407","1345","551.88","601.56"
"060407","1400","547.56","592.92"
"060407","1415","550.8","597.24"
"060407","1430","550.8","595.08"
"060407","1445","554.04","600.48"
"060407","1500","525.96","572.4"
"060407","1515","496.8","545.4"
"060407","1530","540","590.76"
"060407","1545","545.4","599.4"
"060407","1600","533.52","587.52"
"060407","1615","532.44","608.04"
"060407","1630","558.36","627.48"
"060407","1645","532.44","599.4"
"060407","1700","505.44","567"
"060407","1715","508.68","572.4"
"060407","1730","502.2","567"
"060407","1745","498.96","567"
"060407","1800","493.56","563.76"
"060407","1815","495.72","573.48"
"060407","1830","486","559.44"
"060407","1845","479.52","552.96"
"060407","1900","470.88","545.4"
"060407","1915","471.96","544.32"
"060407","1930","468.72","541.08"
"060407","1945","469.8","540"
"060407","2000","466.56","532.44"
"060407","2015","464.4","531.36"
"060407","2030","462.24","528.12"
"060407","2045","463.32","525.96"
"060407","2100","463.32","528.12"
"060407","2115","462.24","528.12"
"060407","2130","462.24","528.12"
"060407","2145","464.4","530.28"
"060407","2200","461.16","530.28"
"060407","2215","461.16","531.36"
"060407","2230","455.76","522.72"
"060407","2245","455.76","525.96"
"060407","2300","454.68","527.04"
"060407","2315","453.6","528.12"
"060407","2330","451.44","527.04"
"060407","2345","448.2","523.8"
"060407","2400","450.36","523.8"
"060507","0015","447.12","521.64"
"060507","0030","446.04","519.48"
"060507","0045","443.88","517.32"
"060507","0100","444.96","518.4"
"060507","0115","439.56","515.16"
"060507","0130","442.8","518.4"
"060507","0145","440.64","518.4"
"060507","0200","443.88","517.32"
"060507","0215","442.8","518.4"
"060507","0230","442.8","519.48"
"060507","0245","442.8","516.24"
"060507","0300","438.48","511.92"
"060507","0315","439.56","515.16"
"060507","0330","438.48","513"
"060507","0345","438.48","510.84"
"060507","0400","438.48","511.92"
"060507","0415","435.24","513"
"060507","0430","436.32","511.92"
"060507","0445","435.24","507.6"
"060507","0500","436.32","509.76"
"060507","0515","437.4","507.6"
"060507","0530","432","503.28"
"060507","0545","429.84","502.2"
"060507","0600","448.2","514.08"
"060507","0615","443.88","513"
"060507","0630","442.8","510.84"
"060507","0645","443.88","510.84"
"060507","0700","452.52","521.64"
"060507","0715","461.16","527.04"
"060507","0730","473.04","538.92"
"060507","0745","480.6","542.16"
"060507","0800","487.08","544.32"
"060507","0815","493.56","548.64"
"060507","0830","502.2","554.04"
"060507","0845","503.28","552.96"
"060507","0900","504.36","550.8"
"060507","0915","481.68","528.12"
"060507","0930","447.12","489.24"
"060507","0945","484.92","528.12"
"060507","1000","492.48","533.52"
"060507","1015","496.8","538.92"
"060507","1030","503.28","542.16"
"060507","1045","506.52","543.24"
"060507","1100","516.24","547.56"
"060507","1115","521.64","552.96"
"060507","1130","518.4","557.28"
"060507","1145","506.52","554.04"
"060507","1200","527.04","583.2"
"060507","1215","524.88","563.76"
"060507","1230","524.88","565.92"
"060507","1245","524.88","563.76"
"060507","1300","517.32","565.92"
"060507","1315","544.32","599.4"
"060507","1330","583.2","632.88"
"060507","1345","555.12","601.56"
"060507","1400","542.16","584.28"
"060507","1415","540","583.2"
"060507","1430","537.84","583.2"
"060507","1445","534.6","584.28"
"060507","1500","524.88","572.4"
"060507","1515","523.8","570.24"
"060507","1530","520.56","570.24"
"060507","1545","529.2","579.96"
"060507","1600","523.8","576.72"
"060507","1615","486","537.84"
"060507","1630","508.68","567"
"060507","1645","515.16","570.24"
"060507","1700","511.92","569.16"
"060507","1715","503.28","567"
"060507","1730","489.24","552.96"
"060507","1745","482.76","550.8"
"060507","1800","482.76","550.8"
"060507","1815","448.2","520.56"
"060507","1830","437.4","501.12"
"060507","1845","442.8","506.52"
"060507","1900","440.64","503.28"
"060507","1915","444.96","508.68"
"060507","1930","454.68","515.16"
"060507","1945","463.32","532.44"
"060507","2000","475.2","540"
"060507","2015","457.92","533.52"
"060507","2030","456.84","528.12"
"060507","2045","430.92","500.04"
"060507","2100","422.28","489.24"
"060507","2115","425.52","487.08"
"060507","2130","435.24","495.72"
"060507","2145","443.88","509.76"
"060507","2200","453.6","524.88"
"060507","2215","460.08","536.76"
"060507","2230","449.28","524.88"
"060507","2245","419.04","496.8"
"060507","2300","415.8","489.24"
"060507","2315","420.12","492.48"
"060507","2330","416.88","487.08"
"060507","2345","411.48","481.68"
"060507","2400","409.32","480.6"
"060607","0015","411.48","482.76"
"060607","0030","412.56","481.68"
"060607","0045","413.64","481.68"
"060607","0100","423.36","490.32"
"060607","0115","419.04","484.92"
"060607","0130","421.2","489.24"
"060607","0145","420.12","487.08"
"060607","0200","421.2","489.24"
"060607","0215","419.04","487.08"
"060607","0230","415.8","490.32"
"060607","0245","413.64","486"
"060607","0300","413.64","484.92"
"060607","0315","406.08","480.6"
"060607","0330","406.08","475.2"
"060607","0345","405","473.04"
"060607","0400","405","475.2"
"060607","0415","402.84","470.88"
"060607","0430","403.92","471.96"
"060607","0445","398.52","466.56"
"060607","0500","398.52","468.72"
"060607","0515","399.6","467.64"
"060607","0530","399.6","465.48"
"060607","0545","401.76","466.56"
"060607","0600","406.08","473.04"
"060607","0615","403.92","468.72"
"060607","0630","415.8","475.2"
"060607","0645","412.56","471.96"
"060607","0700","417.96","480.6"
"060607","0715","423.36","482.76"
"060607","0730","435.24","494.64"
"060607","0745","441.72","500.04"
"060607","0800","449.28","502.2"
"060607","0815","460.08","508.68"
"060607","0830","468.72","519.48"
"060607","0845","480.6","524.88"
"060607","0900","484.92","528.12"
"060607","0915","489.24","528.12"
"060607","0930","498.96","535.68"
"060607","0945","500.04","544.32"
"060607","1000","507.6","550.8"
"060607","1015","510.84","554.04"
"060607","1030","516.24","555.12"
"060607","1045","529.2","567"
"060607","1100","545.4","589.68"
"060607","1115","555.12","602.64"
"060607","1130","549.72","597.24"
"060607","1145","538.92","589.68"
"060607","1200","536.76","586.44"
"060607","1215","506.52","555.12"
"060607","1230","514.08","562.68"
"060607","1245","522.72","565.92"
"060607","1300","520.56","561.6"
"060607","1315","525.96","569.16"
"060607","1330","545.4","596.16"
"060607","1345","567","613.44"
"060607","1400","556.2","605.88"
"060607","1415","549.72","598.32"
"060607","1430","541.08","604.8"
"060607","1445","506.52","556.2"
"060607","1500","509.76","558.36"
"060607","1515","506.52","555.12"
"060607","1530","521.64","571.32"
"060607","1545","538.92","594"
"060607","1600","558.36","609.12"
"060607","1615","543.24","595.08"
"060607","1630","537.84","592.92"
"060607","1645","529.2","608.04"
"060607","1700","523.8","598.32"
"060607","1715","483.84","548.64"
"060607","1730","469.8","519.48"
"060607","1745","464.4","518.4"
"060607","1800","468.72","523.8"
"060607","1815","489.24","552.96"
"060607","1830","505.44","562.68"
"060607","1845","502.2","556.2"
"060607","1900","493.56","550.8"
"060607","1915","487.08","549.72"
"060607","1930","484.92","551.88"
"060607","1945","476.28","537.84"
"060607","2000","478.44","541.08"
"060607","2015","476.28","546.48"
"060607","2030","474.12","540"
"060607","2045","471.96","537.84"
"060607","2100","466.56","528.12"
"060607","2115","469.8","535.68"
"060607","2130","468.72","528.12"
"060607","2145","470.88","544.32"
"060607","2200","469.8","543.24"
"060607","2215","468.72","547.56"
"060607","2230","465.48","543.24"
"060607","2245","463.32","535.68"
"060607","2300","460.08","527.04"
"060607","2315","456.84","523.8"
"060607","2330","454.68","525.96"
"060607","2345","455.76","525.96"
"060607","2400","451.44","521.64"
"060707","0015","417.96","487.08"
"060707","0030","428.76","493.56"
"060707","0045","432","493.56"
"060707","0100","434.16","496.8"
"060707","0115","436.32","498.96"
"060707","0130","454.68","521.64"
"060707","0145","459","529.2"
"060707","0200","464.4","536.76"
"060707","0215","454.68","529.2"
"060707","0230","449.28","525.96"
"060707","0245","450.36","527.04"
"060707","0300","417.96","490.32"
"060707","0315","424.44","492.48"
"060707","0330","425.52","492.48"
"060707","0345","430.92","495.72"
"060707","0400","432","495.72"
"060707","0415","435.24","498.96"
"060707","0430","435.24","498.96"
"060707","0445","435.24","497.88"
"060707","0500","434.16","496.8"
"060707","0515","425.52","484.92"
"060707","0530","429.84","489.24"
"060707","0545","425.52","488.16"
"060707","0600","432","495.72"
"060707","0615","441.72","500.04"
"060707","0630","451.44","504.36"
"060707","0645","448.2","498.96"
"060707","0700","453.6","509.76"
"060707","0715","465.48","517.32"
"060707","0730","479.52","531.36"
"060707","0745","483.84","531.36"
"060707","0800","490.32","536.76"
"060707","0815","491.4","532.44"
"060707","0830","502.2","544.32"
"060707","0845","503.28","543.24"
"060707","0900","511.92","550.8"
"060707","0915","513","550.8"
"060707","0930","519.48","554.04"
"060707","0945","537.84","577.8"
"060707","1000","558.36","596.16"
"060707","1015","564.84","603.72"
"060707","1030","564.84","608.04"
"060707","1045","565.92","611.28"
"060707","1100","570.24","611.28"
"060707","1115","570.24","615.6"
"060707","1130","574.56","619.92"
"060707","1145","573.48","618.84"
"060707","1200","578.88","623.16"
"060707","1215","583.2","626.4"
"060707","1230","583.2","624.24"
"060707","1245","585.36","624.24"
"060707","1300","590.76","642.6"
"060707","1315","622.08","670.68"
"060707","1330","625.32","671.76"
"060707","1345","617.76","662.04"
"060707","1400","610.2","656.64"
"060707","1415","613.44","660.96"
"060707","1430","618.84","669.6"
"060707","1445","619.92","670.68"
"060707","1500","616.68","664.2"
"060707","1515","617.76","665.28"
"060707","1530","614.52","666.36"
"060707","1545","611.28","664.2"
"060707","1600","610.2","660.96"
"060707","1615","606.96","665.28"
"060707","1630","600.48","654.48"
"060707","1645","597.24","656.64"
"060707","1700","587.52","650.16"
"060707","1715","583.2","646.92"
"060707","1730","574.56","639.36"
"060707","1745","573.48","638.28"
"060707","1800","570.24","636.12"
"060707","1815","564.84","638.28"
"060707","1830","557.28","630.72"
"060707","1845","558.36","629.64"
"060707","1900","554.04","628.56"
"060707","1915","550.8","627.48"
"060707","1930","549.72","626.4"
"060707","1945","549.72","626.4"
"060707","2000","541.08","618.84"
"060707","2015","536.76","612.36"
"060707","2030","541.08","618.84"
"060707","2045","536.76","619.92"
"060707","2100","538.92","616.68"
"060707","2115","538.92","617.76"
"060707","2130","534.6","608.04"
"060707","2145","532.44","612.36"
"060707","2200","533.52","614.52"
"060707","2215","535.68","616.68"
"060707","2230","532.44","617.76"
"060707","2245","525.96","608.04"
"060707","2300","529.2","611.28"
"060707","2315","509.76","594"
"060707","2330","488.16","563.76"
"060707","2345","491.4","568.08"
"060707","2400","493.56","571.32"
"060807","0015","491.4","570.24"
"060807","0030","492.48","569.16"
"060807","0045","490.32","564.84"
"060807","0100","495.72","584.28"
"060807","0115","522.72","606.96"
"060807","0130","523.8","610.2"
"060807","0145","518.4","606.96"
"060807","0200","515.16","604.8"
"060807","0215","475.2","558.36"
"060807","0230","478.44","552.96"
"060807","0245","480.6","554.04"
"060807","0300","479.52","557.28"
"060807","0315","481.68","555.12"
"060807","0330","483.84","557.28"
"060807","0345","478.44","551.88"
"060807","0400","482.76","556.2"
"060807","0415","483.84","556.2"
"060807","0430","480.6","552.96"
"060807","0445","477.36","549.72"
"060807","0500","483.84","558.36"
"060807","0515","481.68","550.8"
"060807","0530","482.76","551.88"
"060807","0545","493.56","561.6"
"060807","0600","501.12","562.68"
"060807","0615","466.56","528.12"
"060807","0630","415.8","475.2"
"060807","0645","429.84","497.88"
"060807","0700","498.96","583.2"
"060807","0715","522.72","589.68"
"060807","0730","546.48","621"
"060807","0745","574.56","643.68"
"060807","0800","590.76","653.4"
"060807","0815","574.56","638.28"
"060807","0830","584.28","646.92"
"060807","0845","589.68","649.08"
"060807","0900","596.16","650.16"
"060807","0915","600.48","653.4"
"060807","0930","603.72","658.8"
"060807","0945","615.6","664.2"
"060807","1000","623.16","669.6"
"060807","1015","629.64","676.08"
"060807","1030","636.12","680.4"
"060807","1045","638.28","679.32"
"060807","1100","646.92","690.12"
"060807","1115","645.84","692.28"
"060807","1130","642.6","691.2"
"060807","1145","643.68","689.04"
"060807","1200","648","693.36"
"060807","1215","644.76","689.04"
"060807","1230","642.6","689.04"
"060807","1245","646.92","693.36"
"060807","1300","641.52","686.88"
"060807","1315","638.28","690.12"
"060807","1330","622.08","679.32"
"060807","1345","600.48","663.12"
"060807","1400","597.24","660.96"
"060807","1415","598.32","664.2"
"060807","1430","592.92","658.8"
"060807","1445","587.52","651.24"
"060807","1500","549.72","606.96"
"060807","1515","552.96","604.8"
"060807","1530","549.72","601.56"
"060807","1545","551.88","604.8"
"060807","1600","554.04","605.88"
"060807","1615","556.2","623.16"
"060807","1630","585.36","650.16"
"060807","1645","584.28","650.16"
"060807","1700","572.4","642.6"
"060807","1715","557.28","636.12"
"060807","1730","556.2","633.96"
"060807","1745","550.8","632.88"
"060807","1800","548.64","628.56"
"060807","1815","541.08","627.48"
"060807","1830","536.76","618.84"
"060807","1845","541.08","624.24"
"060807","1900","541.08","618.84"
"060807","1915","538.92","621"
"060807","1930","540","622.08"
"060807","1945","540","623.16"
"060807","2000","540","622.08"
"060807","2015","533.52","619.92"
"060807","2030","533.52","621"
"060807","2045","532.44","618.84"
"060807","2100","530.28","617.76"
"060807","2115","528.12","615.6"
"060807","2130","529.2","614.52"
"060807","2145","525.96","613.44"
"060807","2200","522.72","613.44"
"060807","2215","520.56","612.36"
"060807","2230","509.76","598.32"
"060807","2245","476.28","555.12"
"060807","2300","479.52","556.2"
"060807","2315","477.36","554.04"
"060807","2330","475.2","555.12"
"060807","2345","462.24","540"
"060807","2400","462.24","542.16"
"060907","0015","459","541.08"
"060907","0030","462.24","543.24"
"060907","0045","455.76","531.36"
"060907","0100","456.84","531.36"
"060907","0115","452.52","523.8"
"060907","0130","449.28","522.72"
"060907","0145","450.36","525.96"
"060907","0200","446.04","521.64"
"060907","0215","448.2","528.12"
"060907","0230","444.96","520.56"
"060907","0245","406.08","480.6"
"060907","0300","412.56","479.52"
"060907","0315","420.12","487.08"
"060907","0330","416.88","482.76"
"060907","0345","421.2","488.16"
"060907","0400","426.6","492.48"
"060907","0415","425.52","489.24"
"060907","0430","427.68","494.64"
"060907","0445","430.92","494.64"
"060907","0500","427.68","492.48"
"060907","0515","423.36","488.16"
"060907","0530","424.44","488.16"
"060907","0545","424.44","489.24"
"060907","0600","424.44","488.16"
"060907","0615","417.96","483.84"
"060907","0630","403.92","468.72"
"060907","0645","397.44","452.52"
"060907","0700","401.76","455.76"
"060907","0715","403.92","457.92"
"060907","0730","416.88","469.8"
"060907","0745","428.76","487.08"
"060907","0800","429.84","484.92"
"060907","0815","422.28","480.6"
"060907","0830","394.2","452.52"
"060907","0845","393.12","449.28"
"060907","0900","401.76","452.52"
"060907","0915","411.48","461.16"
"060907","0930","426.6","476.28"
"060907","0945","455.76","509.76"
"060907","1000","473.04","532.44"
"060907","1015","462.24","527.04"
"060907","1030","455.76","525.96"
"060907","1045","457.92","529.2"
"060907","1100","454.68","524.88"
"060907","1115","455.76","527.04"
"060907","1130","459","531.36"
"060907","1145","460.08","532.44"
"060907","1200","459","530.28"
"060907","1215","462.24","534.6"
"060907","1230","464.4","535.68"
"060907","1245","456.84","529.2"
"060907","1300","466.56","536.76"
"060907","1315","466.56","538.92"
"060907","1330","462.24","533.52"
"060907","1345","464.4","535.68"
"060907","1400","468.72","538.92"
"060907","1415","465.48","533.52"
"060907","1430","464.4","533.52"
"060907","1445","461.16","531.36"
"060907","1500","460.08","530.28"
"060907","1515","462.24","531.36"
"060907","1530","459","529.2"
"060907","1545","461.16","530.28"
"060907","1600","466.56","535.68"
"060907","1615","465.48","533.52"
"060907","1630","464.4","529.2"
"060907","1645","469.8","538.92"
"060907","1700","467.64","532.44"
"060907","1715","464.4","530.28"
"060907","1730","463.32","530.28"
"060907","1745","465.48","534.6"
"060907","1800","463.32","530.28"
"060907","1815","462.24","534.6"
"060907","1830","466.56","536.76"
"060907","1845","464.4","535.68"
"060907","1900","463.32","532.44"
"060907","1915","464.4","536.76"
"060907","1930","469.8","544.32"
"060907","1945","463.32","537.84"
"060907","2000","463.32","536.76"
"060907","2015","464.4","537.84"
"060907","2030","461.16","535.68"
"060907","2045","459","534.6"
"060907","2100","459","535.68"
"060907","2115","459","534.6"
"060907","2130","459","534.6"
"060907","2145","452.52","529.2"
"060907","2200","453.6","531.36"
"060907","2215","453.6","531.36"
"060907","2230","449.28","529.2"
"060907","2245","449.28","529.2"
"060907","2300","450.36","532.44"
"060907","2315","447.12","527.04"
"060907","2330","405","481.68"
"060907","2345","415.8","491.4"
"060907","2400","425.52","495.72"
"061007","0015","423.36","487.08"
"061007","0030","439.56","507.6"
"061007","0045","448.2","518.4"
"061007","0100","448.2","519.48"
"061007","0115","440.64","511.92"
"061007","0130","436.32","511.92"
"061007","0145","406.08","480.6"
"061007","0200","405","476.28"
"061007","0215","410.4","478.44"
"061007","0230","408.24","477.36"
"061007","0245","412.56","480.6"
"061007","0300","408.24","478.44"
"061007","0315","412.56","481.68"
"061007","0330","411.48","480.6"
"061007","0345","415.8","481.68"
"061007","0400","417.96","482.76"
"061007","0415","412.56","482.76"
"061007","0430","411.48","479.52"
"061007","0445","409.32","478.44"
"061007","0500","405","474.12"
"061007","0515","402.84","475.2"
"061007","0530","402.84","473.04"
"061007","0545","402.84","474.12"
"061007","0600","397.44","470.88"
"061007","0615","396.36","469.8"
"061007","0630","397.44","471.96"
"061007","0645","393.12","468.72"
"061007","0700","396.36","469.8"
"061007","0715","396.36","469.8"
"061007","0730","396.36","467.64"
"061007","0745","399.6","471.96"
"061007","0800","399.6","470.88"
"061007","0815","402.84","467.64"
"061007","0830","405","471.96"
"061007","0845","405","471.96"
"061007","0900","403.92","467.64"
"061007","0915","406.08","468.72"
"061007","0930","406.08","466.56"
"061007","0945","416.88","477.36"
"061007","1000","417.96","477.36"
"061007","1015","421.2","481.68"
"061007","1030","425.52","486"
"061007","1045","427.68","486"
"061007","1100","438.48","494.64"
"061007","1115","455.76","516.24"
"061007","1130","462.24","520.56"
"061007","1145","452.52","515.16"
"061007","1200","448.2","515.16"
"061007","1215","447.12","514.08"
"061007","1230","410.4","474.12"
"061007","1245","427.68","486"
"061007","1300","429.84","486"
"061007","1315","439.56","496.8"
"061007","1330","457.92","519.48"
"061007","1345","482.76","541.08"
"061007","1400","473.04","533.52"
"061007","1415","466.56","529.2"
"061007","1430","462.24","524.88"
"061007","1445","461.16","534.6"
"061007","1500","461.16","532.44"
"061007","1515","463.32","535.68"
"061007","1530","461.16","535.68"
"061007","1545","462.24","534.6"
"061007","1600","461.16","533.52"
"061007","1615","460.08","533.52"
"061007","1630","459","531.36"
"061007","1645","461.16","532.44"
"061007","1700","462.24","533.52"
"061007","1715","460.08","533.52"
"061007","1730","457.92","531.36"
"061007","1745","460.08","533.52"
"061007","1800","459","532.44"
"061007","1815","456.84","530.28"
"061007","1830","455.76","531.36"
"061007","1845","455.76","532.44"
"061007","1900","450.36","525.96"
"061007","1915","440.64","509.76"
"061007","1930","442.8","511.92"
"061007","1945","449.28","518.4"
"061007","2000","447.12","516.24"
"061007","2015","440.64","509.76"
"061007","2030","464.4","541.08"
"061007","2045","476.28","547.56"
"061007","2100","454.68","531.36"
"061007","2115","392.04","457.92"
"061007","2130","396.36","451.44"
"061007","2145","397.44","453.6"
"061007","2200","401.76","456.84"
"061007","2215","440.64","508.68"
"061007","2230","478.44","552.96"
"061007","2245","506.52","573.48"
"061007","2300","463.32","538.92"
"061007","2315","427.68","504.36"
"061007","2330","432","501.12"
"061007","2345","432","501.12"
"061007","2400","436.32","505.44"
"061107","0015","430.92","497.88"
"061107","0030","432","500.04"
"061107","0045","430.92","501.12"
"061107","0100","428.76","498.96"
"061107","0115","426.6","496.8"
"061107","0130","428.76","498.96"
"061107","0145","426.6","497.88"
"061107","0200","426.6","500.04"
"061107","0215","426.6","497.88"
"061107","0230","427.68","497.88"
"061107","0245","422.28","492.48"
"061107","0300","423.36","493.56"
"061107","0315","422.28","493.56"
"061107","0330","421.2","491.4"
"061107","0345","423.36","493.56"
"061107","0400","419.04","489.24"
"061107","0415","419.04","490.32"
"061107","0430","421.2","490.32"
"061107","0445","422.28","492.48"
"061107","0500","420.12","488.16"
"061107","0515","415.8","486"
"061107","0530","421.2","489.24"
"061107","0545","424.44","494.64"
"061107","0600","428.76","494.64"
"061107","0615","407.16","467.64"
"061107","0630","400.68","450.36"
"061107","0645","409.32","455.76"
"061107","0700","421.2","471.96"
"061107","0715","436.32","479.52"
"061107","0730","451.44","497.88"
"061107","0745","483.84","544.32"
"061107","0800","506.52","558.36"
"061107","0815","503.28","549.72"
"061107","0830","506.52","555.12"
"061107","0845","509.76","557.28"
"061107","0900","510.84","555.12"
"061107","0915","516.24","558.36"
"061107","0930","524.88","562.68"
"061107","0945","528.12","567"
"061107","1000","530.28","568.08"
"061107","1015","535.68","569.16"
"061107","1030","540","573.48"
"061107","1045","546.48","581.04"
"061107","1100","544.32","578.88"
"061107","1115","546.48","589.68"
"061107","1130","575.64","623.16"
"061107","1145","574.56","619.92"
"061107","1200","570.24","615.6"
"061107","1215","569.16","617.76"
"061107","1230","565.92","616.68"
"061107","1245","568.08","629.64"
"061107","1300","594","651.24"
"061107","1315","571.32","633.96"
"061107","1330","536.76","596.16"
"061107","1345","503.28","549.72"
"061107","1400","516.24","558.36"
"061107","1415","518.4","561.6"
"061107","1430","523.8","564.84"
"061107","1445","550.8","596.16"
"061107","1500","574.56","615.6"
"061107","1515","575.64","612.36"
"061107","1530","565.92","608.04"
"061107","1545","555.12","598.32"
"061107","1600","551.88","597.24"
"061107","1615","550.8","614.52"
"061107","1630","571.32","632.88"
"061107","1645","559.44","630.72"
"061107","1700","548.64","619.92"
"061107","1715","541.08","615.6"
"061107","1730","532.44","610.2"
"061107","1745","501.12","578.88"
"061107","1800","464.4","532.44"
"061107","1815","466.56","531.36"
"061107","1830","466.56","528.12"
"061107","1845","464.4","523.8"
"061107","1900","493.56","557.28"
"061107","1915","506.52","574.56"
"061107","1930","508.68","570.24"
"061107","1945","501.12","563.76"
"061107","2000","497.88","574.56"
"061107","2015","517.32","590.76"
"061107","2030","505.44","576.72"
"061107","2045","504.36","577.8"
"061107","2100","486","557.28"
"061107","2115","444.96","515.16"
"061107","2130","436.32","489.24"
"061107","2145","440.64","495.72"
"061107","2200","447.12","505.44"
"061107","2215","474.12","537.84"
"061107","2230","483.84","545.4"
"061107","2245","486","554.04"
"061107","2300","468.72","537.84"
"061107","2315","465.48","535.68"
"061107","2330","459","530.28"
"061107","2345","460.08","529.2"
"061107","2400","453.6","525.96"
"061207","0015","453.6","525.96"
"061207","0030","453.6","528.12"
"061207","0045","452.52","531.36"
"061207","0100","453.6","530.28"
"061207","0115","451.44","525.96"
"061207","0130","438.48","503.28"
"061207","0145","439.56","502.2"
"061207","0200","444.96","508.68"
"061207","0215","446.04","507.6"
"061207","0230","448.2","509.76"
"061207","0245","450.36","516.24"
"061207","0300","446.04","508.68"
"061207","0315","444.96","509.76"
"061207","0330","442.8","504.36"
"061207","0345","444.96","508.68"
"061207","0400","441.72","505.44"
"061207","0415","440.64","505.44"
"061207","0430","442.8","506.52"
"061207","0445","441.72","507.6"
"061207","0500","439.56","502.2"
"061207","0515","437.4","498.96"
"061207","0530","438.48","501.12"
"061207","0545","438.48","502.2"
"061207","0600","441.72","502.2"
"061207","0615","453.6","507.6"
"061207","0630","450.36","506.52"
"061207","0645","452.52","509.76"
"061207","0700","456.84","515.16"
"061207","0715","467.64","522.72"
"061207","0730","455.76","505.44"
"061207","0745","448.2","493.56"
"061207","0800","468.72","514.08"
"061207","0815","541.08","605.88"
"061207","0830","477.36","517.32"
"061207","0845","482.76","513"
"061207","0900","489.24","519.48"
"061207","0915","532.44","570.24"
"061207","0930","549.72","585.36"
"061207","0945","557.28","588.6"
"061207","1000","560.52","592.92"
"061207","1015","587.52","640.44"
"061207","1030","610.2","655.56"
"061207","1045","586.44","636.12"
"061207","1100","579.96","631.8"
"061207","1115","577.8","629.64"
"061207","1130","578.88","632.88"
"061207","1145","577.8","631.8"
"061207","1200","578.88","632.88"
"061207","1215","581.04","635.04"
"061207","1230","576.72","629.64"
"061207","1245","574.56","624.24"
"061207","1300","576.72","628.56"
"061207","1315","576.72","632.88"
"061207","1330","578.88","636.12"
"061207","1345","582.12","637.2"
"061207","1400","576.72","630.72"
"061207","1415","583.2","636.12"
"061207","1430","581.04","631.8"
"061207","1445","579.96","631.8"
"061207","1500","578.88","630.72"
"061207","1515","581.04","633.96"
"061207","1530","577.8","632.88"
"061207","1545","575.64","629.64"
"061207","1600","572.4","627.48"
"061207","1615","571.32","629.64"
"061207","1630","565.92","624.24"
"061207","1645","558.36","624.24"
"061207","1700","550.8","615.6"
"061207","1715","543.24","613.44"
"061207","1730","543.24","616.68"
"061207","1745","533.52","610.2"
"061207","1800","527.04","599.4"
"061207","1815","527.04","604.8"
"061207","1830","518.4","596.16"
"061207","1845","517.32","588.6"
"061207","1900","516.24","588.6"
"061207","1915","515.16","587.52"
"061207","1930","510.84","584.28"
"061207","1945","507.6","581.04"
"061207","2000","509.76","590.76"
"061207","2015","505.44","579.96"
"061207","2030","502.2","577.8"
"061207","2045","503.28","583.2"
"061207","2100","503.28","585.36"
"061207","2115","498.96","579.96"
"061207","2130","498.96","577.8"
"061207","2145","496.8","578.88"
"061207","2200","495.72","575.64"
"061207","2215","494.64","577.8"
"061207","2230","488.16","569.16"
"061207","2245","488.16","574.56"
"061207","2300","487.08","572.4"
"061207","2315","486","577.8"
"061207","2330","481.68","569.16"
"061207","2345","480.6","567"
"061207","2400","480.6","571.32"
"061307","0015","481.68","569.16"
"061307","0030","475.2","563.76"
"061307","0045","475.2","557.28"
"061307","0100","471.96","548.64"
"061307","0115","475.2","548.64"
"061307","0130","473.04","548.64"
"061307","0145","466.56","542.16"
"061307","0200","469.8","544.32"
"061307","0215","469.8","544.32"
"061307","0230","470.88","549.72"
"061307","0245","467.64","546.48"
"061307","0300","467.64","544.32"
